(185.800198019802, 150.11770054462374)
(186.80158415841584, 154.01130626663041)
(187.8029702970297, 157.9049119886372)
(188.80435643564357, 161.79851771064398)
(189.80574257425744, 165.69212343265076)
(190.8071287128713, 169.58572915465754)
(191.80851485148514, 173.47933487666421)
(192.80990099009901, 177.37294059867099)
(193.81128712871288, 181.26654632067778)
(194.81267326732674, 159.27721656672583)
(195.81405940594061, 136.3320079469087)
(196.81544554455445, 137.08528805212126)
(197.81683168316832, 137.83856815733387)
(198.81821782178218, 138.59184826254645)
(199.81960396039605, 139.34512836775906)
(200.82099009900992, 140.09840847297167)
(201.82237623762376, 140.85168857818425)
(202.82376237623762, 141.60496868339683)
(203.82514851485149, 142.35824878860942)
(204.82653465346536, 143.11152889382203)
(205.82792079207923, 143.86480899903461)
(206.82930693069306, 144.61808910424719)
(207.83069306930693, 145.3713692094598)
(208.8320792079208, 146.12464931467238)
(209.83346534653467, 146.87792941988499)
(210.83485148514853, 147.63120952509757)
(211.83623762376237, 148.38448963031016)
(212.83762376237624, 149.13776973552274)
(213.83900990099011, 149.89104984073538)
(214.84039603960397, 150.64432994594796)
(215.84178217821784, 151.39761005116054)
(216.84316831683168, 152.15089015637312)
(217.84455445544555, 152.90417026158573)
(218.84594059405941, 153.65745036679832)
(219.84732673267328, 154.41073047201093)
(220.84871287128712, 155.16401057722351)
(221.85009900990099, 155.91729068243609)
(222.85148514851485, 156.6705707876487)
(223.85287128712872, 157.42385089286131)
(224.85425742574259, 158.17713099807389)
(225.85564356435643, 158.93041110328647)
(226.85702970297029, 159.68369120849906)
(227.85841584158416, 160.43697131371169)
(228.85980198019803, 161.19025141892428)
(229.8611881188119, 161.94353152413686)
(230.86257425742573, 162.69681162934944)
(231.8639603960396, 163.45009173456202)
(232.86534653465347, 164.20337183977463)
(233.86673267326734, 164.95665194498724)
(234.8681188118812, 165.70993205019982)
(235.86950495049504, 166.46321215541241)
(236.87089108910891, 167.21649226062502)
(237.87227722772278, 167.9697723658376)
(238.87366336633664, 168.72305247105021)
(239.87504950495051, 169.47633257626282)
(240.87643564356435, 170.22961268147537)
(241.87782178217822, 170.98289278668798)
(242.87920792079208, 171.73617289190057)
(243.88059405940595, 172.48945299711318)
(244.88198019801982, 173.24273310232576)
(245.88336633663366, 173.99601320753834)
(246.88475247524752, 174.74929331275092)
(247.88613861386139, 175.50257341796353)
(248.88752475247526, 176.25585352317614)
(249.88891089108913, 177.00913362838872)
(250.89029702970296, 177.76241373360133)
(251.89168316831683, 178.51569383881389)
(252.8930693069307, 179.2689739440265)
(253.89445544554457, 180.02225404923908)
(254.89584158415843, 180.77553415445169)
(255.89722772277227, 181.5288142596643)
(256.89861386138614, 182.28209436487688)
(257.89999999999998, 183.03537447008947)
(258.90138613861387, 183.61641847896584)
(259.90277227722771, 181.01325180509326)
(260.90415841584155, 178.41008513122071)
(261.90554455445545, 175.80691845734799)
(262.90693069306928, 173.20375178347541)
(263.90831683168318, 170.60058510960272)
(264.90970297029702, 167.99741843573011)
(265.91108910891086, 165.39425176185756)
(266.91247524752475, 162.79108508798481)
(267.91386138613859, 160.18791841411226)
(268.91524752475249, 157.58475174023954)
(269.91663366336633, 154.98158506636696)
(270.91801980198017, 152.37841839249438)
(271.91940594059406, 149.77525171862169)
(272.9207920792079, 147.17208504474911)
(273.92217821782179, 144.56891837087639)
(274.92356435643563, 141.96575169700381)
(275.92495049504947, 139.36258502313123)
(276.92633663366337, 136.75941834925854)
(277.92772277227721, 134.15625167538596)
(278.9291089108911, 131.55308500151321)
(279.93049504950494, 128.94991832764066)
(280.93188118811878, 126.34675165376808)
(281.93326732673268, 125.50543148261276)
(282.93465346534651, 132.52912354914176)
(283.93603960396041, 139.55281561567114)
(284.93742574257425, 146.57650768220012)
(285.93881188118809, 153.6001997487291)
(286.94019801980198, 160.62389181525847)
(287.94158415841582, 167.64758388178745)
(288.94297029702972, 174.67127594831683)
(289.94435643564356, 181.69496801484581)
(290.94574257425739, 186.00765422696114)
(291.94712871287129, 188.54963442498104)
(292.94851485148513, 191.09161462300077)
(293.94990099009902, 193.63359482102064)
(294.95128712871286, 196.17557501904037)
(295.9526732673267, 198.7175552170601)
(296.9540594059406, 201.25953541507999)
(297.95544554455444, 202.427847745132)
(298.95683168316833, 202.01444040504782)
(299.95821782178217, 201.6010330649637)
(300.95960396039601, 201.18762572487958)
(301.9609900990099, 200.77421838479543)
(302.96237623762374, 200.36081104471131)
(303.96376237623764, 199.94740370462719)
(304.96514851485148, 199.53399636454304)
(305.96653465346532, 199.12058902445892)
(306.96792079207921, 198.7071816843748)
(307.96930693069305, 198.29377434429068)
(308.97069306930695, 197.88036700420651)
(309.97207920792079, 197.46695966412244)
(310.97346534653462, 197.05355232403829)
(311.97485148514852, 196.64014498395414)
(312.97623762376236, 196.22673764387002)
(313.97762376237625, 195.81333030378588)
(314.97900990099009, 195.39992296370178)
(315.98039603960399, 194.98651562361761)
(316.98178217821783, 194.57310828353349)
(317.98316831683167, 194.15970094344937)
(318.98455445544556, 193.74629360336525)
(319.9859405940594, 193.3328862632811)
(320.9873267326733, 192.91947892319698)
(321.98871287128713, 192.50607158311283)
(322.99009900990097, 192.09266424302871)
(323.99148514851487, 191.67925690294459)
(324.99287128712871, 191.26584956286047)
(325.9942574257426, 190.85244222277629)
(326.99564356435644, 190.43903488269217)
(327.99702970297028, 190.02562754260808)
(328.99841584158418, 189.61222020252393)
(329.99980198019801, 189.19881286243981)
(331.00118811881191, 188.78540552235566)
(332.00257425742575, 188.37199818227151)
(333.00396039603959, 187.95859084218745)
(334.00534653465348, 187.54518350210327)
(335.00673267326732, 187.13177616201915)
(336.00811881188122, 186.71836882193503)
(337.00950495049506, 186.30496148185091)
(338.0108910891089, 185.89155414176679)
(339.01227722772279, 185.47814680168264)
(340.01366336633663, 185.06473946159849)
(341.01504950495053, 184.65133212151437)
(342.01643564356436, 184.23792478143025)
(343.0178217821782, 183.8245174413461)
(344.0192079207921, 183.41111010126198)
(345.02059405940594, 182.99770276117783)
(346.02198019801983, 182.58429542109371)
(347.02336633663367, 182.17088808100959)
(348.02475247524751, 181.75748074092547)
(349.02613861386141, 181.34407340084132)
(350.02752475247524, 180.9306660607572)
(351.02891089108914, 180.51725872067306)
(352.03029702970298, 180.10385138058894)
(353.03168316831682, 179.69044404050481)
(354.03306930693071, 179.27703670042069)
(355.03445544554455, 178.86362936033655)
(356.03584158415845, 178.45022202025243)
(357.03722772277229, 178.03681468016831)
(358.03861386138612, 177.62340734008419)
(359.04000000000002, 0.0)
Text(185.143,253.431,'boeia')
Text(356.174,58.8921,'down we go')
Text(399.826,119.141,'jdkfjksdjfkdsjkfkdskf')
